MFR,meter_id,RUN_STATUS,RUN_YEARS,COMM_TIME_LOC,COMM_TIME_DIST,CPU_RATE,CPU_RATE_AVG,DISK_RATE,DISK_RATE_AVG,TEMP_ERR_RATE,ONLINE_DUR,ONLINE_TIME,SIG_STR,ONOFF_NUM,ONOFF_30D_NUM,OFFSET_TIME,FLOW_STAT,METER_NET_RATE,CUST_NUM_FLAG,COLL_FAIL_RATE_7D,METER_FAIL_RATE,POWEROFF_NUM_30D,TASK_SUCC_RATE,,is_removed
中兴,TERM_01520,0,11.550012923561024,57.05998380712673,88.35883027397045,48.218756905372004,50.195959358309764,37.55941479098017,26.404185661386464,0.09191786085027699,1600.93905863451,10895.40450757281,-94.3152904,369,59,383.29260355840245,0.23681619642167512,0.06787260358923648,0,0.1513977712489734,0.15152814081496,28,0.7491810777946951,1,1
中兴,TERM_01521,1,8.287179509982371,68.44882780432553,72.30238437510167,62.53857498216239,56.32335466893865,66.14965997623821,53.48086869656465,0.1643428746083597,1003.5848888118853,14062.152283345522,-110.273051,385,80,473.8405723714768,0.05138782426894781,0.14340120309871102,1,0.19104818025541692,0.20937872954245523,31,0.5792217294879732,1,1
威胜,TERM_01522,0,6.33454084043079,73.35960735079699,57.561493126555504,50.00796173805891,52.035105145738555,48.061923169491976,43.48569014168202,0.09185522617544789,2638.5977063790674,31669.409924580363,-88.97261663,277,74,365.51664707153606,0.2446032103947182,0.16175047698385553,1,0.2044030079713347,0.1507906750067772,21,0.6952313576925303,0,0
威胜,TERM_01523,0,9.742057656863459,73.7916453314203,98.88378755604003,63.268260485546804,59.062583851145895,61.43869526509562,57.52800793135874,0.12292967560320783,428.5224572773143,2846.3000944413116,-130,410,80,395.8802637898111,0.03842022351212229,0.1982886784226408,1,0.2156585322722625,0.17305703673950262,28,0.5659329136438521,1,1
威胜,TERM_01524,0,5.970029712190866,37.45479312335241,84.070346957361,51.53315195401525,41.43988304750195,58.390900669030486,47.081496946139445,0.060795262462785875,2926.574571316269,26948.683046898543,-100.7188932,236,44,303.9533725510791,0.33279391259631363,0.1449426731197646,0,0.10985213001599092,0.1500722450119943,18,0.8093411768444363,0,0
华为,TERM_01525,0,8.075946970904972,27.007211793980645,13.07027707031202,9.299060955942341,3,29.598744622587102,28.028084048819668,0.054588598601482734,8055.560467135772,72458.02387805149,-65.30545444,45,0,0,1,0.04201050366796767,0,0.03136392542470068,0.00045722143891296224,0,0.9591938955617492,1,1
中兴,TERM_01526,0,6.26005984286422,37.0783450433424,69.02089762806914,58.53669564656808,46.31962346527532,55.07922809170395,53.7694957035601,0.15767564852052993,1613.7637791119905,17223.509121085397,-96.65253447,286,54,333.1390942473976,0.43667552183242386,0.16084634378187085,0,0.21370727834343314,0.12029376240179106,21,0.695060395935939,0,0
中兴,TERM_01527,0,4.962513141028031,72.43885494383836,79.7048331541416,42.658692389915714,37.464166887813015,52.217158563971864,48.153959769133614,0.10500220835742208,4001.87949772099,40905.839631310664,-86.77588341,195,30,251.21011538940743,0.5430888388332816,0.14673060895646692,0,0.1262487931564001,0.08999919603715552,15,0.818154306855853,0,0
华为,TERM_01528,0,1.2327623530585403,70.100875046358,76.63669066969933,34.62682026908703,28.82590243791198,40.08722424016472,35.18165571855863,0.05856277782855581,5552.655946333416,51253.90662636208,-97.8505888,125,30,159.03416983518053,0.6386340722965426,0.09025189355044891,0,0.03548780877214015,0.06529930603539764,14,0.8299726242399895,0,0
华为,TERM_01529,0,6.387109348729483,4.065783493082272,54.05112853736754,25.524224369580452,21.466175944113186,26.32293901562619,13.717957520169152,0.02157582939275529,8081.458473730635,73191.31871980173,-52.4066085,15,3,57.69314561948293,0.8101882905432765,0.030749746910573934,0,0.03313031564785106,0.019675171472515587,0,0.9010043018083461,0,0
华为,TERM_01530,1,8.733990857479656,105.25224332802316,106.38236225707873,41.83624735355045,43.64475795321208,52.51768545751078,39.81210499779774,0.18152874898881044,302.5590029936328,3183.108029543285,-110.1590157,385,83,512.8035350191051,0.11488705347056091,0.24482824620832971,0,0.214412697402132,0.18581811381663757,31,0.5436162249428501,1,1
华为,TERM_01531,0,6.411918026730997,73.03370162421555,90.82874215711492,45.6333198468199,40.551153300816104,62.264373634224405,59.63262731984298,0.10182374456838741,2731.1585545673943,12550.09469481112,-83.30767348,258,35,351.8011270858566,0.30808056380786275,0.1589514893720819,1,0.18833671157041534,0.17001691363003818,25,0.6455545139695416,0,0
中兴,TERM_01532,0,4.810981773130425,34.528837480073946,75.73982310876713,24.85563546783225,18.519988914619383,40.84966287036124,30.88153507152299,0.09358848078143729,5814.042423244819,52783.817581469324,-74.13551244,92,32,145.5957308446146,0.6020309098936737,0.0938622202734354,1,0.08245032436377703,0.12175668201146085,14,0.8933997439689687,0,0
华为,TERM_01533,0,3.2019541049649938,14.807519421545095,6.588226296518401,12.034009347244506,6.03648332039805,19.148842358294253,9.602263755756999,0,8433.274853339555,75040.0396646226,-51.54104488,0,0,0,0.9205570162178881,0.00909929678747399,0,0.041606834651373936,0.020218886653156645,9,1,0,0
中兴,TERM_01534,0,6.151528705505863,80.71136225417925,112.97371754267414,45.179372086271044,30.912624525924137,72.90371920465421,69.57644203400041,0.1412358450989729,2308.805428258131,19290.414947516507,-111.3891333,287,52,386.5033406291124,0.23760010712271595,0.15182440218736162,0,0.11881384170606152,0.16862657441451706,29,0.6107457232182723,0,0
鼎信,TERM_01535,1,7.0374092658525775,89.21723268844045,120.88397537440679,66.49875700767346,64.91608339859056,73.28850229875111,80.51441728418493,0.18818577401740866,0,1422.8983919586067,-130,416,71,496.0142421314319,0,0.1653170372713818,0,0.2500778705019135,0.1774742035779489,36,0.5983567110752891,0,1
中兴,TERM_01536,0,3.750809437407564,1,53.09422427464529,27.975102275815743,22.221139901013608,28.088356260472008,20.703709692766324,0,7058.434800870463,61319.70331347064,-54.27798312,59,5,87.94593988715943,0.7396533645453947,0.00011583206148393227,0,0.04830108581184111,0.042708833882593666,5,0.905598362355212,0,0
鼎信,TERM_01537,1,8.24686387606416,117.22535488983429,82.6327486515392,61.288448083819446,56.690106891415574,61.018707462794396,68.32277950275818,0.11708940661237914,122.07321424127076,1443.262041059555,-112.0299492,415,74,477.2227642055121,0.2603847872495484,0.13850279798938822,0,0.2000335589731556,0.20395235482283847,33,0.5868465683566161,1,1
华为,TERM_01538,0,6.199557590697388,89.66552808197291,76.61896575030829,52.52528921832655,46.521464525691584,77.04807731789728,71.5905395400017,0.13500169819068836,0,19679.586681188466,-103.6664824,396,81,394.8914094326689,0.04781752815405535,0.1758087334996872,1,0.2286371845532525,0.15719837317506496,26,0.5934079362170718,0,0
中兴,TERM_01539,0,8.854499080043055,74.35587102265286,88.48520591736829,54.516686653476256,50.153612152611245,60.813731882307295,59.19685111267326,0.1329657364903717,1893.2058211675867,11451.953469612263,-108.24367,360,61,413.33382604732753,0.17080336724780087,0.20283089187725406,0,0.1884056837743113,0.18427596364527243,30,0.679388828762437,1,1
华为,TERM_01540,0,5.009980682849417,39.206432068984995,38.99173789425433,35.54062059970681,23.981827877330225,45.80768757143179,46.56598463841861,0.4094008496595045,5.33050423428259,45156.95946139844,-63.88060167,170,44,200.38644948666064,0.5064152069715891,0.6758526158456615,0,0.11902169749588276,0.07528569070574054,13,0.765251604850815,0,0
中兴,TERM_01541,0,7.770807539016984,71.71984156051815,70.23389976493203,58.7668453498064,53.761442563531425,69.7838761027768,70.97898094198149,0.12187440572866112,2038.6611556958992,20562.488093316406,-103.1528321,301,66,420.59915622804226,0.14869199460255245,0.1863037129823276,0,0.1594700257695096,0.19092219277446637,28,0.678831573486853,0,0
鼎信,TERM_01542,1,10.080961125283599,108.9570731433446,85.18410141593631,65.51914164615101,57.49898019392399,68.28146328684072,65.31585153755306,0.08785208959085691,361.8954840992221,0,-125.9538507,363,96,448.6571595575231,0.22120768636410396,0.17381416832443602,1,0.25318107461653094,0.22527950400142174,31,0.5463943207075459,1,1
威胜,TERM_01543,0,2.7526841415587477,32.32253713266047,23.975251038656623,26.077547047227167,21.252192716001062,51.495833571131286,45.11771926192702,0.04974629159703715,7697.539027520408,57419.786544104085,-65.34198973,92,7,121.95939882948065,0.8118451477531494,0.05066596118126615,1,0,0.07506324144132426,4,0.8788202906986996,0,0
威胜,TERM_01544,0,2.77750140928961,29.154809019543514,22.485065824872038,15.603476653687263,5.5286645875438545,32.63509240941214,32.60349431691341,0.04140943131248815,7212.700389152682,66443.43875579535,-71.10341705,0,9,12.29304530154955,0.7174426417526163,0.09005035974678711,0,0.030482180755138526,0.0597772188514204,0,0.9185472939653575,0,0
华为,TERM_01545,0,8.007221683454107,7.198669420068725,31.13658093977751,25.576049930079076,22.968872632080984,32.26442120919465,29.808465779596542,0.0675024469037254,7227.571949854848,68050.24592784217,-68.05093162,11,18,61.53745328912557,0.8219166926866159,0.05922906968147281,0,0.044306410637943945,0.09324401229169879,6,0.9036186501979201,1,1
威胜,TERM_01546,1,6.6526290958682335,81.72128760822949,143.6397952603375,60.205759770919684,55.31278637860956,68.64879006945944,61.0335953533752,0.1611446966761012,0,5068.1709277032005,-120.2792904,394,83,461.94938900880834,0.13154097349261723,0.1809758505791267,0,0.30459374268407774,0.20742122052513862,33,0.6724767113308081,0,1
威胜,TERM_01547,0,6.161021395457231,68.36511811501289,54.786083836458495,48.15429790449842,36.67690157737917,68.44644734057185,71.9009743418713,0.09409663146053207,2884.7459533916945,31979.918604564053,-86.80109523,267,55,327.69549687150936,0.33670305603041795,0.09159515248028369,0,0.16564300347221145,0.09899765170962818,25,0.6843930551325725,0,0
中兴,TERM_01548,0,4.83936454037054,61.37731452312432,65.16869774308435,33.8667065642005,33.59838437852407,52.959541179417926,50.70393300643518,0.041427802083255826,5179.684343818266,36632.952104556505,-84.24620783,225,33,246.47905911012597,0.5332853321870854,0.06013131322268404,0,0.18753697253549223,0.10339704339876193,14,0.8424925272639776,0,0
林洋,TERM_01549,0,2.494782550805105,36.26624459900581,44.33485373064809,27.62280000690998,20.051093704056917,47.28719528186183,37.79205611322846,0.030612806042064757,5255.935101486342,45179.599315683,-67.22115427,110,12,159.6786489482081,0.6324765748844348,0.09756477549738114,0,0.1426878880458905,0.0641360895050584,15,0.6886944161650388,0,0
华为,TERM_01550,0,5.966033843919472,39.629782526062506,11.358195013700588,25.842820937211698,19.04972119039644,29.782010294605627,19.585060095449197,0.018758882605092505,7808.381549826999,69196.65625108058,-61.10264432,38,6,41.82111468885563,0.8595092615606621,0.04131264457968322,0,0.03953809033697055,0,5,0.9215441055015547,0,0
华为,TERM_01551,0,4.374186033350896,55.16117419169586,83.67017833158414,43.03928398046934,42.030368748322644,51.62007374694892,58.37357349144298,0.08924782026982281,1735.1546543817658,9831.970912195806,-111.7975943,248,54,404.24438659567045,0.3318553855305255,0.20845804715045513,0,0.19152871604052454,0.1929170515533516,22,0.5836307330473531,0,0
中兴,TERM_01552,0,2.381895760397902,48.21531369880521,74.00798102604851,33.51284857073857,33.87974914643172,58.24389179747094,50.288201595836014,0.04129188509270425,5317.340587376508,40512.13540482741,-75.86736917,197,28,204.75561362120249,0.46969921600456954,0.09181235721247231,0,0.06867680497675355,0.08068492082516207,9,0.875806221207665,0,0
中兴,TERM_01553,0,5.164723215119351,32.45858258476965,69.01150382141024,32.650832497293244,25.321443273394504,52.66982641271255,52.18749672789438,0.03671240445345761,5391.8955160758915,55924.153192229765,-74.68672491,34,18,117.89637592446479,0.7456964104524824,0.011264108575677168,1,0.04672154794648745,0.011081148829042452,12,0.9816237786666261,0,0
威胜,TERM_01554,0,3.2656402010859855,1,1,96.26532356602758,20.394267232446026,97.80427803868413,43.78889594484245,0.7925422575215498,8600.332179315024,68145.11888853123,-120.3659737,508,0,2.5702901012128123,0.8884150631883507,0.4703113807659457,0,0.04296493068622098,0.006529225327081674,0,0.17718838398639508,0,0
中兴,TERM_01555,0,1.1692033327320546,27.54613417098247,36.95405700451128,15.462865243360758,13.872709545828133,47.0413838149641,46.35508127702023,0,6610.662422590287,59699.78135611745,-46.41887204,48,3,84.00907350442746,0.756758354873783,0.04252115145496509,0,0.03969882067106037,0.10919604406592015,11,0.9948144323837211,0,0
中兴,TERM_01556,0,3.497347128801147,18.102424263241694,49.01925137462062,26.297621683739326,27.613928795395083,42.885913702980076,49.35679524234017,0.030236018995198045,7402.5867791220735,54537.68710380932,-56.51671489,35,12,57.21593555417087,0.9582902848906784,0.026041068086427095,0,0.08343878945546374,0.07861373118485944,0,0.8759465293305979,0,0
林洋,TERM_01557,0,7.993255100776985,85.44054763400581,98.83189034735146,61.53158077144815,56.97496735507392,61.42905892915567,62.412955416258875,0.10646284946155804,3747.0963649263995,33339.50336850377,-102.6368298,256,42,333.86860271116,0.3878169793798241,0.13364867502104702,0,0.19184676804617334,0.1556290779893941,26,0.7779546747526458,0,0
中兴,TERM_01558,0,2.088991193606896,15.413993561211392,32.712408398039045,26.300669328530383,23.6593514009075,37.11984948566642,37.13447382873128,0.03908215916596054,7336.806864080963,75741.87921563927,-50.59898926,0,3,27.1118750958942,0.9223992342312737,0.0352187166656957,0,0.043289332917697904,0.04295474260254968,3,0.9844521176011434,0,0
鼎信,TERM_01559,0,9.235196015716506,64.19427745094477,63.33368239860374,40.04970513962257,30.479988378082528,60.086331387839266,53.905094916860946,0.0925108956889131,4530.491415108604,23246.223528591956,-98.65265283,247,35,316.966761909002,0.4191506948253034,0.059318702174149966,0,0.17627540289629182,0.09300670521774053,18,0.7476780224930154,1,1
华为,TERM_01560,0,4.229598010661322,57.71742873900927,109.25460305525485,62.56456197627644,50.003045825158765,62.674622917360246,53.6871836344603,0.12329386158268069,2730.6228950496143,17686.109770210147,-121.2025347,313,70,421.45214991671884,0.23357594456000164,0.14433396073299448,1,0.22019299658617522,0.13510909068430718,30,0.6686357146804681,0,0
华为,TERM_01561,0,3.1244188929076415,24.524843375919886,42.40063312795203,38.151395717239275,35.9258853522786,41.08086501483566,50.597659108278926,0.031063551767554903,8332.913490515462,68848.24982006835,-47.16661553,1,8,0,0.9162464959877703,0.0603719545406898,0,0.03254618324519552,0.039251161456162406,1,0.9617285209981296,0,0
威胜,TERM_01562,0,4.849044249950405,26.598909069743932,50.29953303707113,34.23519708763033,25.20056549017891,50.58789995397381,45.33688281568837,0.041358261093825226,6642.736077627414,60472.715285794526,-64.54988616,116,26,78.76962303167889,0.6426694832366683,0.1013533741818755,0,0.039365485674908704,0.1006313288370255,11,0.8961702840463738,0,0
威胜,TERM_01563,0,8.109241817066106,64.03182232815978,100.78631285749466,37.96238384465177,28.340598185359372,50.26035520822242,44.62022089824205,0.09218876799385975,1644.6298146354354,16227.027038243497,-108.2770907,271,75,409.4751940555536,0.32330326393340425,0.12487342363199783,0,0.27744869784654247,0.1326734987115462,24,0.6888254843540355,1,1
鼎信,TERM_01564,0,7.21627864364655,126.94119287123691,100.8995887787375,61.75325285400891,59.9603516983425,78.17954381859428,74.91230094971445,0.11487896284468813,1023.3706043711761,0,-128.1538926,367,77,477.1867931806289,0.06513164815383753,0.14744362192914237,0,0.25735617597447763,0.18278771716909897,36,0.7348078307258548,0,0
中兴,TERM_01565,0,3.1881055909536284,33.64222239840607,85.70427682225959,41.61541974252366,35.878175203621055,43.893862887661115,40.04259355441009,0.09818521266785755,6308.07156841764,55566.19184670068,-75.11343866,109,9,100.56731250086561,0.7539995656393986,0.09161906211592263,0,0.1027028905414791,0.07574055467850027,0,0.9555221685649007,0,0
中兴,TERM_01566,0,3.845551976705717,30.57966529434726,55.932334542452566,11.350720697007308,7.488572111082794,56.46144820523583,61.01810549146418,0.13402730607211838,5521.01827819692,53981.238826951245,-66.23830788,87,17,73.50638747075372,0.7212852855183186,0.11618869333066398,0,0.0410719401742785,0.04093617088243406,10,0.9236277504703646,0,0
鼎信,TERM_01567,0,7.307543196391144,81.17553556607086,69.55886433116416,54.72300050662768,43.306787670897805,71.52747882827408,69.76511983846004,0.12737428422486655,2512.368763823293,9872.508569591846,-108.5669737,260,60,378.13293853363746,0.520335873458605,0.1491107444946816,1,0.27533085887027986,0.13724105518863414,24,0.8151717187788854,0,0
